Transaction_ID,Customer_Name,Email,Age,Join_Date,Product_Category,Price,Quantity,Discount_Percent,Total_Amount,Shipping_State,Customer_Review_Score,Is_Premium_Member
TXN-33204,Charlie!,bob@.com,62,12/06/2020,Clothing,246.45,10.0,0.24,,California,-3.0,N
TXN-81521,bob,,48,06-07-2022,Electronics,451.73,6.0,0.02,,,,True
TXN-81521,,jane@yahoo.com,43,,Electronics,494.81,7.0,0.08,,N.Y.,4.0,
TXN-15255,dave  ,,61,Pending,Home_Garden,87.11,4.0,0.29,,CA,3.0,True
TXN-90966,Charlie!,alice_at_hotmail.com,69,08/14/2020,Electronics,138.31,1.0,0.07,,New York,2.0,False
TXN-94013,,,70,11/19/2020,Home & Garden,275.71,1.0,0.26,,teXas,3.0,
TXN-94013, john doe ,jane@yahoo.com,68,13-10-2020,Home_Garden,443.09,8.0,0.05,,california,3.0,False
TXN-34010, john doe ,charlie@gmail,49,27-11-2021,elctronics ,$52.2,7.0,0.29,365.4,CA,4.0,Yes
TXN-74026, john doe ,jane@yahoo.com,80,01-01-2020,elctronics ,$455.66,7.0,0.27,45566.0,New York,3.0,True
TXN-81374,Charlie!,bob@.com,79,09/01/2021,elctronics ,486.46,5.0,0.28,,California,,
TXN-84592,dave  ,bob@.com,52,Pending,,Free,3.0,0.07,,TX,3.0,1
TXN-29595, john doe ,charlie@gmail,38,,Home & Garden,339.46,9.0,1.5,,California,1.0,N
TXN-25931,,,31,12-11-2020,elctronics ,271.23,3.0,0.11,,TX,2.0,0
TXN-25482,dave  ,john@gmail.com,58,2021-03-18,Home_Garden,10.93,1.0,0.02,,CA,3.0,Yes
TXN-75894,,,49,02-02-2020,Home & Garden,355.96,5.0,0.17,,teXas,5.0,No
TXN-35136,bob,,63,Unknown,,471.57,5.0,0.15,,TX,2.0,N
,JANE SMITH,john@gmail.com,N/A,2022-01-24,elctronics ,52.86,6.0,0.12,,TX,2.0,True
TXN-90370,,charlie@gmail,78,Unknown,elctronics ,104.24,2.0,0.08,,NY,4.0,True
TXN-66576,Alice_Jones,charlie@gmail,79,09/19/2022,Clothing,73.06,2.0,0.18,,Texas,5.0,N
TXN-42153,dave  ,jane@yahoo.com,69,02-04-2021,CLOTHING,81.94,10.0,0.07,,TX,2.0,True
TXN-90316,bob,john@gmail.com,64,15-06-2022,Home_Garden,,6.0,0.2,,TX,3.0,False
TXN-36407,Charlie!,,24,02/08/2022,Electronics,195.8,8.0,0.1,,New York,2.0,No
TXN-10680,dave  ,bob@.com,24,2022-08-04,elctronics ,Free,1.5,0.05,,California,4.0,1
TXN-56661,JANE SMITH,,80,06/12/2021,Electronics,162.37,10.0,1.5,,New York,4.0,Y
TXN-79932,Alice_Jones,jane@yahoo.com,78,2020-01-06,Home_Garden,393.33,4.0,0.28,,teXas,1.0,True
TXN-92559,Charlie!,charlie@gmail,74,02-01-2022,CLOTHING,396.48,2.0,0.0,,california,1.0,True
TXN-70567,Alice_Jones,charlie@gmail,80,2021-11-14,Clothing,458.23,3.0,500.0,,,4.0,0
TXN-38578,,bob@.com,19,2022-07-29,elctronics ,68.51,3.0,0.13,,New York,3.0,N
TXN-58427,dave  ,bob@.com,71,2022-05-18,elctronics ,166.88,4.0,0.14,,TX,,False
TXN-68077,JANE SMITH,jane@yahoo.com,35,,elctronics ,$89.69,9.0,1.5,807.21,New York,3.0,True
TXN-32188,bob,john@gmail.com,23,,,205.53,5.0,0.28,,teXas,3.0,1
TXN-68739,bob,alice_at_hotmail.com,21,21-06-2022,CLOTHING,233.9,3.0,0.3,,california,5.0,False
TXN-38820,Charlie!,jane@yahoo.com,80,2022-06-08,Home & Garden,199.82,10.0,0.05,,NY,5.0,Yes
TXN-15795,dave  ,,34,2022-03-24,Home_Garden,322.81,1.0,0.0,,Texas,5.0,True
TXN-97420, john doe ,bob@.com,74,07-11-2020,elctronics ,117.38,4.0,0.11,,california,2.0,1
TXN-94177,Alice_Jones,bob@.com,61,23-04-2020,Electronics,Free,7.0,0.3,,New York,4.0,
TXN-98994,Charlie!,bob@.com,20,06-12-2020,Home_Garden,380.7,6.0,0.19,,Texas,2.0,Y
TXN-59294,,bob@.com,73,04-12-2021,Electronics,361.93,5.0,0.2,,NY,3.0,Yes
, john doe ,bob@.com,51,Pending,,55.18,4.0,0.13,,california,4.0,False
TXN-16470, john doe ,bob@.com,38,06-05-2020,Electronics,70.68,6.0,,,N.Y.,2.0,True
TXN-82797,dave  ,alice_at_hotmail.com,42,2021-09-12,,498.1,3.0,0.13,,,2.0,Yes
TXN-19004,Charlie!,bob@.com,49,08-01-2022,Home & Garden,453.34,9.0,,,California,4.0,True
TXN-97840,bob,,70,,Electronics,192.46,10.0,0.12,,CA,1.0,1
TXN-85069,JANE SMITH,,55,2020-09-02,Clothing,427.45,7.0,0.0,,California,5.0,True
TXN-61220,bob,,35,2021-02-22,elctronics ,400.03,0.0,0.17,,NY,3.0,No
TXN-16004,Charlie!,charlie@gmail,40,03/30/2021,Clothing,346.27,7.0,0.01,,California,5.0,Yes
, john doe ,bob@.com,18,07/11/2021,elctronics ,85.05,1.0,0.24,,N.Y.,2.0,N
TXN-31824, john doe ,john@gmail.com,80,05/06/2020,CLOTHING,109.43,7.0,0.2,,California,4.0,True
TXN-37891, john doe ,charlie@gmail,32,26-10-2021,Electronics,307.43,5.0,0.11,,teXas,1.0,
TXN-57473,,,40,2021-02-06,Home_Garden,210.42,3.0,0.29,,California,3.0,True
TXN-47077,bob,jane@yahoo.com,31,13-04-2020,elctronics ,124.06,3.0,0.22,,New York,5.0,
TXN-39810,,alice_at_hotmail.com,73,,Clothing,393.01,-2.0,0.1,,TX,2.0,N
TXN-11488,Charlie!,charlie@gmail,18,04-08-2022,,464.39,10.0,0.1,,N.Y.,2.0,Yes
TXN-91616,,jane@yahoo.com,36,2020-05-25,Electronics,41.95,3.0,0.0,,california,4.0,
TXN-32494,Charlie!,jane@yahoo.com,,03/09/2020,CLOTHING,Free,7.0,0.06,,Texas,2.0,True
TXN-99876, john doe ,john@gmail.com,71,2021-05-18,Home_Garden,$159.51,10.0,0.08,1595.1,New York,4.0,True
TXN-97838,Charlie!,john@gmail.com,42,2020-05-01,Home_Garden,103.73,6.0,500.0,,,4.0,0
TXN-76040,dave  ,john@gmail.com,20,2021-11-09,elctronics ,363.0,7.0,0.01,,california,2.0,N
TXN-76968, john doe ,alice_at_hotmail.com,43,Unknown,Home & Garden,227.37,6.0,0.22,,teXas,5.0,False
TXN-76968,dave  ,,49,05-07-2022,Home & Garden,266.36,9.0,0.09,,New York,1.0,True
TXN-20243, john doe ,charlie@gmail,43,2020-07-05,Home_Garden,Free,4.0,0.16,,,1.0,N
TXN-86060,Alice_Jones,john@gmail.com,32,2021-04-14,elctronics ,321.87,6.0,0.11,,NY,4.0,No
TXN-13116,JANE SMITH,,49,13-07-2021,Clothing,,10.0,0.2,,California,4.0,N
TXN-44476, john doe ,bob@.com,49,02/14/2020,Clothing,199.61,9.0,0.22,,New York,4.0,
,dave  ,bob@.com,47,2021-04-30,Home_Garden,372.73,9.0,1.5,,California,4.0,True
TXN-26112, john doe ,,72,Unknown,Electronics,373.5,3.0,0.14,,N.Y.,1.0,False
TXN-56993,Charlie!,alice_at_hotmail.com,18,2020-10-14,CLOTHING,27.69,6.0,0.22,,California,4.0,1
TXN-40244,,charlie@gmail,60,01/27/2021,elctronics ,383.16,7.0,0.27,,california,5.0,Y
TXN-99429,Charlie!,charlie@gmail,78,2022-05-04,elctronics ,192.94,8.0,0.06,,N.Y.,1.0,0
TXN-78755,JANE SMITH,john@gmail.com,,Pending,elctronics ,113.48,9.0,0.28,,california,1.0,False
TXN-67247,bob,john@gmail.com,72,Pending,CLOTHING,139.5,1.0,0.2,,california,1.0,1
TXN-11155,Alice_Jones,bob@.com,42,27-06-2021,Clothing,260.18,5.0,0.12,,CA,,
TXN-37027,bob,charlie@gmail,49,08/01/2021,Home & Garden,458.37,3.0,0.11,,NY,1.0,1
TXN-65205,bob,,19,08-03-2021,Electronics,301.03,1.0,0.01,,CA,2.0,Yes
,Alice_Jones,john@gmail.com,51,Pending,Electronics,384.71,4.0,0.2,,teXas,4.0,Y
TXN-41551,JANE SMITH,alice_at_hotmail.com,77,Unknown,Electronics,152.99,10.0,0.22,,New York,4.0,1
TXN-80899,JANE SMITH,alice_at_hotmail.com,37,21-08-2020,,403.68,5.0,0.02,,TX,1.0,False
TXN-63712,dave  ,charlie@gmail,,2020-09-19,Home & Garden,389.15,2.0,0.04,,CA,5.0,True
TXN-76801,dave  ,bob@.com,61,02/22/2020,elctronics ,316.41,1.0,0.3,,California,1.0,0
TXN-17627, john doe ,alice_at_hotmail.com,77,2020-09-30,Clothing,44.84,1.0,0.26,,N.Y.,3.0,True
TXN-28283,Alice_Jones,bob@.com,49,2020-10-14,Electronics,125.84,9.0,0.14,,teXas,1.0,1
TXN-10246,Charlie!,alice_at_hotmail.com,34,Pending,,63.22,10.0,0.25,,N.Y.,5.0,False
TXN-51725,bob,charlie@gmail,48,03/29/2020,elctronics ,427.38,10.0,0.11,,CA,1.0,N
,bob,jane@yahoo.com,44,12/24/2020,Electronics,Free,9.0,0.2,,,2.0,No
TXN-72529, john doe ,,42,30-01-2020,CLOTHING,Free,10.0,0.05,,teXas,5.0,True
TXN-72529,JANE SMITH,john@gmail.com,30,2020-08-13,Home_Garden,356.27,8.0,0.22,,New York,2.0,
TXN-24564, john doe ,alice_at_hotmail.com,66,07-06-2022,CLOTHING,15.58 USD,4.0,0.28,62.32,CA,4.0,True
TXN-80321,Charlie!,alice_at_hotmail.com,58,Unknown,,273.87,10.0,0.28,,teXas,1.0,
TXN-56077, john doe ,bob@.com,20,2022-07-19,Clothing,158.1,5.0,0.14,,california,2.0,False
TXN-74584,Alice_Jones,charlie@gmail,46,05/13/2022,CLOTHING,70.94,8.0,0.2,,teXas,1.0,0
TXN-45019,JANE SMITH,alice_at_hotmail.com,74,25-04-2021,Electronics,62.0 USD,10.0,0.12,620.0,TX,3.0,1
TXN-46361,bob,,40,,elctronics ,118.48,3.0,-0.1,,California,2.0,False
TXN-76945,JANE SMITH,jane@yahoo.com,35,02/23/2021,Electronics,Free,1.0,500.0,,N.Y.,5.0,Y
TXN-32253,bob,jane@yahoo.com,twenty,2021-06-10,Home_Garden,397.45,6.0,0.14,,NY,1.0,True
TXN-90292,dave  ,,65,01-04-2020,CLOTHING,189.43,5.0,0.07,,CA,1.0,No
TXN-29031,Charlie!,bob@.com,74,10-02-2022,Clothing,466.04,2.0,0.02,,teXas,3.0,False
TXN-27101, john doe ,jane@yahoo.com,32,12/26/2021,CLOTHING,190.57,2.0,0.04,,teXas,5.0,True
TXN-91817, john doe ,jane@yahoo.com,79,Pending,Clothing,342.87,5.0,0.12,,NY,3.0,False
TXN-51018,Charlie!,bob@.com,20,03/06/2022,Home_Garden,203.66,9.0,0.18,,california,5.0,False
TXN-55142,JANE SMITH,jane@yahoo.com,22,,Home_Garden,464.33,8.0,0.13,,teXas,1.0,Yes
TXN-18253,,,23,03/07/2021,,,8.0,0.22,,Texas,4.0,1
TXN-47959,,,31,11-09-2022,Clothing,120.04,4.0,0.05,,Texas,3.0,N
TXN-13443,bob,alice_at_hotmail.com,67,04-08-2020,elctronics ,177.12,3.0,0.12,,NY,1.0,True
TXN-10368,dave  ,john@gmail.com,19,28-11-2020,Electronics,267.85,1.5,0.22,,TX,5.0,0
TXN-81700,Charlie!,jane@yahoo.com,49,Pending,Home_Garden,338.07,9.0,0.08,,NY,1.0,No
TXN-29190,bob,alice_at_hotmail.com,57,30-12-2020,Home & Garden,,9.0,0.19,,California,3.0,Y
TXN-92947,bob,,34,2020-08-10,Home & Garden,441.44,4.0,0.14,,california,1.0,1
TXN-43364,dave  ,bob@.com,250,Pending,Electronics,$282.42,7.0,0.19,1976.94,N.Y.,1.0,No
TXN-35074,JANE SMITH,alice_at_hotmail.com,60,2020-09-28,Home_Garden,252.06,2.0,-0.1,,Texas,5.0,No
TXN-24859,,alice_at_hotmail.com,72,12/19/2021,Electronics,385.83,-2.0,0.04,,CA,3.0,No
TXN-34515,,,53,11/29/2020,Clothing,197.11,10.0,0.27,,,3.0,True
TXN-30247,Alice_Jones,bob@.com,60,2020-04-21,CLOTHING,175.49,6.0,0.08,,Texas,2.0,False
TXN-39756,JANE SMITH,jane@yahoo.com,74,2021-01-09,Electronics,145.3,3.0,0.01,,New York,2.0,No
TXN-64075,,,69,2020-07-16,Clothing,465.19,3.0,0.13,,CA,4.0,False
,,john@gmail.com,45,Pending,CLOTHING,350.07,7.0,0.05,,California,4.0,No
TXN-46672,,alice_at_hotmail.com,47,07/22/2020,Home_Garden,431.87,7.0,0.19,,,2.0,1
TXN-51102,,alice_at_hotmail.com,59,02/24/2020,,404.86,4.0,0.21,,New York,1.0,
TXN-40250,,jane@yahoo.com,250,04-01-2020,CLOTHING,419.24,6.0,0.18,,N.Y.,4.0,False
TXN-92995,bob,john@gmail.com,59,15-06-2022,Home & Garden,300.94,1.0,0.07,,TX,4.0,False
TXN-38144,bob,john@gmail.com,43,17-12-2021,Clothing,Free,5.0,0.23,,N.Y.,1.0,Yes
TXN-23702,bob,john@gmail.com,71,25-02-2021,Electronics,449.42,7.0,0.16,,New York,3.0,Yes
TXN-46382,bob,jane@yahoo.com,67,,Home & Garden,142.74,-2.0,0.15,,NY,2.0,Yes
TXN-36655,bob,alice_at_hotmail.com,50,10/18/2020,Clothing,Free,1.0,0.27,,TX,2.0,True
TXN-39799,dave  ,bob@.com,59,07/31/2022,elctronics ,262.19,10.0,0.1,,N.Y.,1.0,True
TXN-38766,JANE SMITH,alice_at_hotmail.com,43,11/06/2021,Clothing,303.59,7.0,0.1,,NY,5.0,N
TXN-53576,dave  ,charlie@gmail,57,Pending,CLOTHING,65.62,6.0,0.1,,CA,1.0,False
TXN-48132,dave  ,charlie@gmail,66,2022-02-14,Electronics,250.02,10.0,0.2,,teXas,5.0,1
TXN-15477, john doe ,,74,10-05-2021,Electronics,355.97,,0.13,,N.Y.,1.0,False
TXN-68045,Charlie!,alice_at_hotmail.com,60,08/15/2022,Home_Garden,137.08,5.0,0.18,,California,3.0,0
TXN-40223,Charlie!,alice_at_hotmail.com,19,06/08/2020,elctronics ,376.98,10.0,0.06,,california,1.0,
TXN-88573,Charlie!,jane@yahoo.com,20,02/22/2022,,63.74,4.0,0.1,,New York,5.0,False
TXN-10138,Charlie!,john@gmail.com,32,Pending,elctronics ,128.17,4.0,0.13,,NY,4.0,
TXN-21338, john doe ,bob@.com,twenty,12/08/2021,CLOTHING,402.49,4.0,0.0,,CA,4.0,False
TXN-59332, john doe ,charlie@gmail,41,05/25/2020,,482.72,5.0,0.26,,Texas,1.0,No
TXN-88154,,bob@.com,23,2020-08-14,Home_Garden,290.7,1.0,0.16,,california,4.0,True
TXN-55926, john doe ,jane@yahoo.com,45,2020-04-09,Clothing,336.33,4.0,0.06,,California,2.0,1
TXN-11935,bob,john@gmail.com,54,01/03/2020,elctronics ,358.13,7.0,0.23,,CA,3.0,0
TXN-68566,JANE SMITH,charlie@gmail,71,2022-02-07,Home & Garden,213.13,10.0,0.1,,NY,1.0,N
TXN-50395,,bob@.com,65,03-12-2021,,461.99,1.0,0.29,,Texas,4.0,N
TXN-34623,dave  ,,19,27-10-2021,Home & Garden,189.76,5.0,0.06,,teXas,2.0,False
TXN-24732,Charlie!,,80,,Home_Garden,449.78,5.0,0.06,,NY,3.0,Y
TXN-42401,Charlie!,bob@.com,76,2022-01-29,Electronics,Free,5.0,0.19,,N.Y.,1.0,0
TXN-25464,,jane@yahoo.com,49,09-03-2020,Electronics,90.81,3.0,0.0,,,4.0,True
TXN-63808, john doe ,jane@yahoo.com,56,04/10/2021,Electronics,31.23,4.0,0.09,,teXas,1.0,Yes
TXN-33336,,john@gmail.com,45,Unknown,elctronics ,,5.0,0.18,,CA,5.0,N
TXN-71588,bob,john@gmail.com,56,2020-01-15,,436.46,6.0,0.28,,TX,5.0,False
TXN-86237,JANE SMITH,alice_at_hotmail.com,54,07/19/2022,elctronics ,291.6,7.0,0.25,,teXas,1.0,False
TXN-61625,bob,jane@yahoo.com,78,Unknown,elctronics ,283.53,3.0,0.05,,California,2.0,False
TXN-29633,bob,charlie@gmail,59,2022-06-19,,476.66,2.0,0.23,,New York,4.0,1
TXN-52722,JANE SMITH,charlie@gmail,63,2020-12-13,Home & Garden,Free,4.0,0.08,,CA,3.0,No
TXN-59937,bob,charlie@gmail,46,2020-07-17,Clothing,,1.0,0.15,,California,2.0,N
TXN-50148,bob,alice_at_hotmail.com,64,21-10-2021,elctronics ,Free,1.0,0.19,,CA,1.0,False
TXN-22931,dave  ,alice_at_hotmail.com,44,07/07/2020,Electronics,231.31,10.0,0.05,,california,1.0,Yes
TXN-11585,bob,bob@.com,twenty,Pending,CLOTHING,,8.0,0.21,,TX,4.0,N
TXN-85989, john doe ,john@gmail.com,47,05/01/2021,,232.47,4.0,0.19,,New York,3.0,
TXN-34190,JANE SMITH,charlie@gmail,34,Pending,Home & Garden,403.92,9.0,0.1,,N.Y.,4.0,No
TXN-17313,dave  ,,250,12/13/2021,Home & Garden,67.41,5.0,0.28,,N.Y.,1.0,False
TXN-12098,JANE SMITH,,56,2020-03-03,Home_Garden,,4.0,0.04,,teXas,5.0,Y
TXN-85824,Charlie!,alice_at_hotmail.com,250,Unknown,CLOTHING,423.66,10.0,0.04,,TX,4.0,N
TXN-92323,Charlie!,john@gmail.com,75,06/02/2022,Clothing,378.73,7.0,0.02,,CA,5.0,False
TXN-23354,Charlie!,alice_at_hotmail.com,41,Pending,Home_Garden,306.75,1.0,0.0,,CA,4.0,1
TXN-44236,JANE SMITH,,54,,Clothing,44.86,4.0,0.24,,New York,1.0,Yes
TXN-98431,bob,alice_at_hotmail.com,33,2020-01-29,Home & Garden,152.33,4.0,0.09,,CA,3.0,
TXN-35722,JANE SMITH,jane@yahoo.com,31,Pending,Electronics,105.92,6.0,0.1,,TX,2.0,N
TXN-27236,bob,bob@.com,76,21-08-2021,Electronics,101.08,7.0,0.07,,TX,4.0,
TXN-76817,dave  ,jane@yahoo.com,47,06/15/2020,Home & Garden,384.6,1.0,0.01,,New York,2.0,1
TXN-78515,Charlie!,charlie@gmail,47,10-09-2020,Home_Garden,78.56,4.0,500.0,,TX,2.0,
TXN-56148,Charlie!,,22,Pending,elctronics ,269.02,10.0,0.16,,,4.0,
TXN-32491,,alice_at_hotmail.com,49,2022-03-04,elctronics ,198.14,4.0,0.19,,CA,4.0,False
TXN-52626,Alice_Jones,alice_at_hotmail.com,28,2021-05-07,CLOTHING,454.66,8.0,0.18,,,1.0,
TXN-41386,,john@gmail.com,57,06-01-2021,Home & Garden,494.74,8.0,0.07,,,3.0,False
TXN-13264,dave  ,jane@yahoo.com,43,2020-04-22,Home & Garden,475.0,1.0,0.24,,NY,2.0,0
TXN-36856, john doe ,alice_at_hotmail.com,31,02/13/2021,elctronics ,220.86,4.0,0.21,,california,3.0,Y
TXN-67169,dave  ,bob@.com,62,Pending,Home_Garden,343.57,1.5,0.29,,teXas,5.0,True
TXN-37837,Alice_Jones,bob@.com,22,Unknown,,389.1,3.0,,,california,4.0,No
TXN-37837,bob,jane@yahoo.com,32,29-09-2021,Clothing,425.08,4.0,0.12,,N.Y.,4.0,N
TXN-83024,,charlie@gmail,,Unknown,Home & Garden,389.84,1.0,0.05,,N.Y.,-3.0,Y
TXN-74524,JANE SMITH,charlie@gmail,75,12-11-2021,CLOTHING,363.7,9.0,0.02,,N.Y.,1.0,False
TXN-68432,Alice_Jones,bob@.com,53,04/03/2020,Clothing,377.08,8.0,0.03,,California,5.0,
TXN-68432,Charlie!,jane@yahoo.com,N/A,2020-01-06,Electronics,485.31,9.0,0.1,,New York,5.0,N
TXN-80690,Alice_Jones,jane@yahoo.com,71,Pending,Home_Garden,192.1,2.0,0.12,,Texas,4.0,No
TXN-29484,bob,jane@yahoo.com,61,2022-09-07,Electronics,166.29,9.0,0.22,,,5.0,False
TXN-12919,,bob@.com,70,2020-08-11,Home_Garden,274.2,5.0,0.12,,california,2.0,Y
TXN-44392,Charlie!,,-5,10/15/2021,elctronics ,412.94,1.0,0.29,,California,1.0,No
TXN-29841,,charlie@gmail,79,2020-12-04,CLOTHING,Free,6.0,0.23,,california,5.0,False
TXN-18447,Alice_Jones,alice_at_hotmail.com,58,05/15/2021,Home & Garden,116.98,5.0,0.14,,California,1.0,No
TXN-43100,JANE SMITH,,36,,,121.99,6.0,0.12,,California,1.0,N
TXN-71928,bob,,24,,Electronics,235.32,,0.08,,,1.0,0
TXN-19310,dave  ,,46,Unknown,Clothing,296.71,8.0,0.16,,teXas,3.0,True
TXN-72915,Alice_Jones,charlie@gmail,58,08/26/2020,Home_Garden,358.62,3.0,0.17,,TX,4.0,No
TXN-97969,,bob@.com,20,2020-01-22,Electronics,242.11,3.0,0.19,,california,3.0,1
TXN-35895,JANE SMITH,,67,2022-05-17,Home_Garden,456.43,1.5,0.25,,Texas,1.0,1
TXN-67040,Charlie!,jane@yahoo.com,78,18-09-2022,Home & Garden,431.68 USD,10.0,0.12,4316.8,california,1.0,No
TXN-86335,Alice_Jones,,29,06/07/2021,Home_Garden,441.59,4.0,0.27,,CA,3.0,No
TXN-47639,dave  ,charlie@gmail,79,11-06-2020,CLOTHING,279.51,3.0,0.15,,CA,4.0,False
TXN-43432,Alice_Jones,john@gmail.com,74,25-12-2020,Electronics,73.78,9.0,0.12,,teXas,4.0,Y
TXN-98841,dave  ,bob@.com,55,2020-08-03,CLOTHING,402.91,3.0,0.11,,NY,5.0,Y
TXN-55015,bob,charlie@gmail,33,,,185.39,4.0,0.28,,CA,2.0,No
TXN-55015,dave  ,jane@yahoo.com,38,Pending,Home_Garden,129.78,10.0,0.11,,N.Y.,4.0,0
TXN-85213,,jane@yahoo.com,20,01/08/2020,elctronics ,73.96,10.0,0.06,,New York,1.0,True
TXN-22527,JANE SMITH,charlie@gmail,23,11/05/2020,CLOTHING,295.49 USD,8.0,0.07,2363.92,teXas,2.0,
TXN-32828, john doe ,alice_at_hotmail.com,67,13-11-2021,Electronics,125.93,10.0,0.06,,teXas,3.0,False
TXN-25473,Alice_Jones,charlie@gmail,,2022-02-21,Electronics,84.9,8.0,0.23,,,4.0,False
TXN-95774,Alice_Jones,charlie@gmail,75,12/19/2020,Clothing,277.51,8.0,0.09,,,5.0,N
TXN-34329,Alice_Jones,bob@.com,69,04-11-2021,Home_Garden,436.89,7.0,0.14,,New York,2.0,
TXN-51732,Charlie!,jane@yahoo.com,21,2022-01-15,elctronics ,437.35,1.0,0.17,,N.Y.,4.0,Y
TXN-73569,dave  ,jane@yahoo.com,23,03/13/2020,,184.59,9.0,0.23,,NY,2.0,N
TXN-43593,dave  ,charlie@gmail,54,Unknown,Home & Garden,247.89,1.0,0.27,,CA,3.0,False
TXN-15767, john doe ,jane@yahoo.com,53,30-07-2021,elctronics ,239.86,4.0,0.22,,CA,2.0,No
TXN-39087,,bob@.com,54,30-05-2022,,459.23,9.0,0.13,,california,1.0,1
TXN-43181,,charlie@gmail,56,2020-11-12,Home & Garden,80.84,7.0,0.15,,Texas,5.0,Yes
TXN-42039, john doe ,,50,2020-05-22,,388.31,7.0,0.14,,Texas,3.0,
TXN-46397,JANE SMITH,john@gmail.com,75,01-03-2022,Home_Garden,418.14,5.0,0.14,,TX,3.0,False
TXN-20391,,,46,16-09-2020,Clothing,187.66,1.0,0.18,,N.Y.,1.0,
TXN-32648,JANE SMITH,,twenty,2021-01-26,Home & Garden,Free,1.0,0.19,,NY,4.0,1
TXN-82066,bob,jane@yahoo.com,78,03/26/2021,Home_Garden,323.69,2.0,0.29,,New York,3.0,Y
TXN-93267,JANE SMITH,jane@yahoo.com,21,2021-12-27,CLOTHING,468.41,0.0,0.1,,Texas,5.0,
TXN-11462,bob,bob@.com,73,Unknown,elctronics ,375.7,10.0,0.21,,N.Y.,3.0,True
TXN-78524,dave  ,bob@.com,42,24-10-2021,,147.58,10.0,0.07,,california,2.0,0
TXN-91390,Charlie!,john@gmail.com,68,Unknown,Home_Garden,133.72,5.0,0.03,,,4.0,False
TXN-73195, john doe ,charlie@gmail,24,Unknown,Home_Garden,330.03,3.0,0.19,,,3.0,Yes
TXN-31757,Charlie!,jane@yahoo.com,45,Pending,,413.96,3.0,0.24,,New York,5.0,Y
,JANE SMITH,charlie@gmail,39,2020-10-19,elctronics ,128.99,2.0,0.1,,teXas,1.0,1
TXN-23613, john doe ,john@gmail.com,40,08/31/2020,Home & Garden,259.48,5.0,0.25,,teXas,5.0,Yes
TXN-65649,JANE SMITH,jane@yahoo.com,67,11-09-2021,Home & Garden,132.71,4.0,0.17,,california,5.0,Yes
TXN-67160,Alice_Jones,jane@yahoo.com,35,2021-06-13,CLOTHING,65.16,,0.05,,teXas,4.0,False
TXN-15193,bob,charlie@gmail,45,2022-03-15,CLOTHING,15.07,3.0,0.23,,california,3.0,1
TXN-59350,Charlie!,bob@.com,25,,CLOTHING,263.96,4.0,0.06,,TX,3.0,Y
,,john@gmail.com,37,06/25/2020,Home_Garden,274.67,1.0,0.24,,TX,1.0,Y
TXN-80710,dave  ,,31,28-03-2020,Home_Garden,220.83,1.0,0.15,,california,1.0,N
TXN-96759,Alice_Jones,john@gmail.com,46,10/23/2020,Electronics,365.1,3.0,0.0,,CA,10.0,
TXN-64043,,john@gmail.com,69,07/30/2022,Electronics,77.95,3.0,0.03,,TX,2.0,False
TXN-14281,Alice_Jones,alice_at_hotmail.com,33,Pending,Home_Garden,292.94,7.0,0.08,,teXas,4.0,No
TXN-76527,,charlie@gmail,57,17-01-2022,Clothing,492.16,5.0,0.05,,NY,3.0,Y
TXN-43715,,john@gmail.com,18,07-01-2020,Electronics,422.17,4.0,0.24,,california,1.0,1
,Alice_Jones,alice_at_hotmail.com,50,04/02/2022,Home_Garden,297.2,7.0,0.1,,CA,4.0,Yes
TXN-17157,JANE SMITH,,42,Pending,Home & Garden,409.49,10.0,0.18,,TX,3.0,No
TXN-18147,dave  ,bob@.com,41,2020-10-19,elctronics ,388.49,10.0,0.18,,california,3.0,
TXN-79571,Alice_Jones,jane@yahoo.com,,11-05-2021,CLOTHING,87.39,2.0,0.04,,california,4.0,True
TXN-91091,JANE SMITH,jane@yahoo.com,43,02/20/2021,,280.35,5.0,0.14,,,5.0,True
TXN-31624, john doe ,alice_at_hotmail.com,60,2021-11-30,Clothing,447.03,4.0,0.03,,teXas,5.0,True
TXN-12847, john doe ,charlie@gmail,68,,elctronics ,283.0,1.0,0.09,,Texas,5.0,0
TXN-79892,Charlie!,bob@.com,,17-11-2021,Home & Garden,20.95,3.0,0.1,,Texas,2.0,False
TXN-38011,JANE SMITH,,42,Pending,Home & Garden,477.39,6.0,0.01,,N.Y.,4.0,False
TXN-70956,Alice_Jones,john@gmail.com,29,03/30/2020,CLOTHING,228.39,8.0,0.15,,Texas,5.0,No
TXN-74420, john doe ,john@gmail.com,61,,Electronics,383.62,10.0,0.18,,,2.0,False
TXN-51046,dave  ,alice_at_hotmail.com,47,06/19/2022,CLOTHING,258.56,8.0,0.18,,New York,5.0,
TXN-81002,Alice_Jones,charlie@gmail,39,2020-12-28,Electronics,100.74,9.0,0.25,,California,3.0,
TXN-96970,JANE SMITH,john@gmail.com,64,22-09-2022,Clothing,241.28,10.0,0.1,,california,5.0,True
TXN-31572,dave  ,bob@.com,55,04/27/2021,CLOTHING,229.79,2.0,0.09,,New York,2.0,N
TXN-38087, john doe ,,56,2020-04-13,Clothing,481.86,3.0,0.16,,california,4.0,
TXN-56220,dave  ,john@gmail.com,33,29-06-2022,Electronics,439.12,9.0,0.25,,teXas,4.0,True
